#OTU ID,Bacteria,Phylum,Class,Order,Family,Genus,Species
107290,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
107398,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
107758,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
107764,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Renibacterium,
107784,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
107854,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
107879,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
107880,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Azohydromonas,
107891,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,
108001,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
108137,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellamultiformis
108318,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
108379,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
108410,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
108432,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
108434,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponemadenticola
108436,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylophilus,
108449,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
108747,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcusthermophilus
108771,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,Castellanielladefragrans
108777,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
108861,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,
108870,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
108926,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,
109014,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
109015,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburiafaecis
109056,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
109057,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
109194,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,,
109263,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
109541,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
109546,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
109758,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
109771,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Dialistermicraerophilus
109807,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,MLG480
109929,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
109956,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipesfinegoldii
109982,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
110000,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,
110046,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110054,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,
110059,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
110083,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXIII.IncertaeSedis,,
110175,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
110239,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacteroxydans
110292,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110305,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
110317,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,,
110327,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
110332,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
110374,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,Kocuriamarina
110450,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
110474,Bacteria,Cyanobacteria,S15B-MN24,,,,
110481,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110621,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
110654,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,
110678,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110682,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110693,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110723,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,
110737,Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,,
110748,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
110814,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Paucibacter,
110815,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,,
110825,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
110842,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
110858,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110874,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
110953,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
110968,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
111084,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
111093,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
111120,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
111121,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
111134,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,,
111232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
111248,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
111250,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
111384,Bacteria,TM7,TM7-3,CW040,F16,,
111446,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
111577,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Methyloversatilis,
111659,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillusinvocatus
111771,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
111797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,
111960,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
111982,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
112685,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Emticicia,
112721,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,,
112837,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
113012,Bacteria,Tenericutes,Mollicutes,RF39,,,
113111,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
113128,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,
113261,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
113333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
113349,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
113558,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiellaoxytoca
113756,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,
113782,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,,,
113789,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,
113822,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
113865,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
113900,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
113913,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
113921,Bacteria,Acidobacteria,,,,,
114087,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
114238,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
114284,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
114348,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
114407,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
114462,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacterhormaechei
114591,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
114612,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,
114748,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leclercia,
114760,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
114821,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Veillonellaparvula
114860,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
114895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
114909,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
114912,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
114925,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,
114929,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
114941,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,
114946,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellananceiensis
114970,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
114982,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
114994,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
115007,Bacteria,Cyanobacteria,4C0d-2,mle1-12,,,
115098,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,AllobaculumspID4
115132,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
115142,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,
115159,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,
115164,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
115230,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcuslutrae
115250,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
115461,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
117866,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
119010,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
119271,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,
119501,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderiabryophila
119955,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
120648,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcusequorum
121180,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoeaananatis
121255,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,
122223,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobacteraceae,,
122816,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
123510,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leclercia,
124309,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,
124653,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,
124699,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
125439,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,
125969,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophagahaemolytica
126315,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
126847,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
126861,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,
127309,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
128098,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,
128228,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
128382,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
128750,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Vibriofischeri
129394,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
129426,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Sharpea,
129558,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
129642,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
129692,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
129773,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,
129783,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
129907,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
130048,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
130103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
130155,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
130214,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
130228,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesplebeius
130289,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
130322,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissellaviridescens
130337,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
130407,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
130419,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
130551,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
130655,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
130663,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesfragilis
130750,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,,
130773,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
130977,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Flectobacillus,
131039,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
131106,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,,,
131391,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacteriumpseudolongum
131571,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
131712,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum,
131765,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
131938,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
132150,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
132165,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
132303,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
132359,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
132441,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
132661,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcuscecorum
132697,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
132892,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
132981,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,
132991,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacteriumprausnitzii
133194,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxisalaskensis
133461,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,,
133467,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
133505,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
133568,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
133779,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
133961,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
134176,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
134498,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
134553,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
134601,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,,
134748,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
134786,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus,
134790,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
134877,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
135315,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
135365,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
135423,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
135425,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
135492,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
135952,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,
136044,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
136127,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,,
136281,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,
136353,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
136370,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
136428,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,
136507,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
136518,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,
136526,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,
136529,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
136633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
136789,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
136948,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,
137004,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
137026,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillusagilis
137145,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,,
137181,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,
137197,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,
137341,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
137353,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
137411,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Aquabacterium,
137454,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumjeikeium
137566,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
137631,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
137650,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
